time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,pitch_sum,raw_divergence,color_count,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:01:34.173949,-7.551319911764706,2.0850604705882354,-1.2087601176470586,0.10296673529411764,-0.044133411764705886,-0.058043823529411766,0.054756529411764704,-0.15580232352941176,0.3516661176470588,-5.429411764705882e-05,-0.008124294117647058,-0.039449882352941175,,-26.147058823529413,48.0,0.041367,-0.03651,-0.023191,-32.450397,0.328229,252.8235294117647,7953.14705882353,7406.941176470588,7817.0,7393.941176470588,7895.294117647059,7420.029411764706,7819.058823529412,7441.470588235294,-3.351319911764706,2.0850604705882354,-1.9087601176470586,0.10296673529411764,-0.044133411764705886,-0.058043823529411766,-5.429411764705882e-05,-0.008124294117647058,-0.039449882352941175,-0.062858,0.107658,0.380508,0.036957,-0.015908,0.014533,-0.16093182352941174,0.016113352941176478,-9.076372852941176,0.08305814705882353,0.023394441176470583,0.009622058823529412,-3.358265,2.081364,-1.890622,0.033324,6557.294117647059,48.73529411764706,27.323529411764707,-602.0588235294117,1.2087601176470586
0 days 00:01:34.238949,-7.5450032857142855,2.0805295357142857,-1.2104744285714286,0.11074321428571429,-0.05147421428571429,-0.056734964285714284,-0.3601305357142857,-0.11305446428571429,0.46909760714285725,0.0025122142857142856,-0.005859178571428572,-0.03855075,,-27.0,48.0,0.041367,-0.03651,-0.023191,-32.450397,0.328229,246.0,7891.464285714285,7383.75,7876.785714285715,7436.0,7970.214285714285,7389.214285714285,7835.821428571428,7376.071428571428,-3.3450032857142857,2.0805295357142857,-1.9104744285714286,0.11074321428571429,-0.05147421428571429,-0.056734964285714284,0.0025122142857142856,-0.005859178571428572,-0.03855075,-0.06256175,0.10760121428571427,0.3804849642857143,0.03695967857142857,-0.015908535714285712,0.014530857142857142,-0.5470843928571428,0.01279989285714286,-8.955287392857143,0.05217642857142857,-0.06331960714285714,0.020019535714285715,-3.352055,2.076655607142857,-1.8947952142857143,0.027584892857142856,6555.75,60.57142857142857,73.53571428571429,-734.6785714285714,1.2104744285714286
0 days 00:01:34.303949,-7.538316966666667,2.0753623,-1.212514,0.11241343333333333,-0.0580038,-0.0819132,0.8967461333333333,-0.09187046666666669,-2.5308867000000004,0.0029295666666666665,-0.002853333333333333,-0.037822466666666665,10.0,-26.866666666666667,45.63333333333333,0.0082734,0.0045406000000000005,-0.0046381999999999994,-6.570475033333334,0.0656458,254.66666666666666,8085.566666666667,8113.6,8528.1,7852.933333333333,8215.966666666667,8849.133333333333,9290.966666666667,8199.666666666666,-3.3383169666666666,2.0753623,-1.912514,0.11241343333333333,-0.0580038,-0.0819132,0.0029295666666666665,-0.002853333333333333,-0.037822466666666665,-0.06230499999999999,0.107552,0.380465,0.036962,-0.015909,0.014528999999999999,0.6892903,0.057487,-11.973209666666667,-0.1404541,0.07859706666666666,0.0955729,-3.346673,2.072575,-1.898412,0.022611,8366.8,-861.3333333333334,-213.0,-803.0666666666667,1.212514
0 days 00:01:34.368949,-7.529331413793104,2.0686140344827586,-1.2243628620689655,0.1502558275862069,-0.08942448275862068,-0.35990810344827584,0.9159383793103448,-1.4355452068965517,-4.687041482758621,-0.07181596551724138,-0.014615758620689655,-0.027767758620689656,10.0,-28.413793103448278,47.41379310344828,-0.04291403448275862,0.01609658620689655,0.0,-0.4773145862068966,-0.1517241379310345,259.7241379310345,9421.448275862069,8483.379310344828,8965.689655172413,8767.620689655172,9466.620689655172,7423.0344827586205,8562.103448275862,8077.862068965517,-3.3293314137931036,2.0686140344827586,-1.9243628620689655,0.1502558275862069,-0.08942448275862068,-0.35990810344827584,-0.07181596551724138,-0.014615758620689655,-0.027767758620689656,-0.061859413793103446,0.10779675862068966,0.38044348275862067,0.03696648275862069,-0.01590810344827586,0.014525413793103447,0.5301724137931034,-0.19245020689655173,-14.214203931034483,-1.4381902413793104,-0.33627431034482763,0.09925568965517241,-3.333537620689655,2.06517575862069,-1.9085896551724137,0.012913,8033.275862068966,780.3793103448276,126.58620689655173,-2662.9655172413795,1.2243628620689655
0 days 00:01:34.433949,-7.517836222222222,2.05911237037037,-1.253128037037037,0.20538255555555554,-0.17503996296296298,-0.5049048518518519,0.8081324074074074,-1.4615014074074073,-0.27629525925925924,-0.09986214814814814,-0.03217837037037037,-0.0377182962962963,10.0,-29.0,48.0,-0.11313699999999999,0.018035,0.0,-1.3473921851851853,-0.4,248.0,8339.666666666666,6948.962962962963,8725.703703703704,7175.518518518518,8020.925925925926,7067.777777777777,8320.555555555555,6825.222222222223,-3.317836222222222,2.05911237037037,-1.953128037037037,0.20538255555555554,-0.17503996296296298,-0.5049048518518519,-0.09986214814814814,-0.03217837037037037,-0.0377182962962963,-0.06152755555555555,0.10795566666666667,0.38042988888888885,0.036967888888888883,-0.015908,0.014524333333333332,0.3817274814814815,-0.2650463703703704,-9.830367481481481,-0.03162985185185185,-0.4615161481481482,-0.3636611111111111,-3.3283857777777777,2.0608444444444447,-1.9180324444444443,0.010144,6436.888888888889,-270.7037037037037,-28.555555555555557,-1728.4444444444443,1.253128037037037
0 days 00:01:34.498949,-7.501077964285715,2.0420299285714285,-1.2850815357142857,0.3398405357142857,-0.29216103571428576,-0.5791549642857143,1.676007107142857,-1.42752075,-0.6275515,-0.11680824999999999,-0.06653028571428572,-0.04724225,10.0,-25.0,50.0,-0.12923478571428573,0.033847357142857144,0.0,-2.9823354285714285,-0.17081242857142856,240.0,8054.607142857143,7535.678571428572,7357.321428571428,7556.392857142857,7729.464285714285,7759.964285714285,7477.642857142857,7863.857142857143,-3.301077964285714,2.0420299285714285,-1.9850815357142857,0.3398405357142857,-0.29216103571428576,-0.5791549642857143,-0.11680824999999999,-0.06653028571428572,-0.04724225,-0.060546,0.108413,0.380391,0.036971,-0.015908,0.014521999999999998,0.875558,0.023472357142857146,-10.244663892857144,0.06896975,-0.2843715357142857,0.022591785714285714,-3.315659,2.048673,-1.946972,0.004369,6647.428571428572,177.60714285714286,73.78571428571429,294.17857142857144,1.2850815357142857
0 days 00:01:34.563949,-7.479093933333333,2.0205497333333335,-1.3193420666666664,0.4277127333333333,-0.3740114666666667,-0.6226175666666667,0.5716613333333334,-0.9799029333333333,0.0015714999999999655,-0.10268113333333333,-0.07527073333333334,-0.04134313333333333,10.0,-21.133333333333333,49.03333333333333,-0.0642438,0.0545762,0.0,-5.189936866666667,0.15785973333333334,245.8,7657.4,7441.333333333333,7814.2,7812.2,8028.566666666667,7421.733333333334,7775.166666666667,7797.566666666667,-3.2790939333333333,2.0205497333333335,-2.0193420666666664,0.4277127333333333,-0.3740114666666667,-0.6226175666666667,-0.10268113333333333,-0.07527073333333334,-0.04134313333333333,-0.0599844,0.1085666,0.3803312666666666,0.036972066666666664,-0.015912266666666664,0.0145204,-0.23925780000000002,0.18382166666666666,-9.490429633333333,0.23356933333333335,-0.26739916666666663,0.0954834,-3.3033000666666665,2.0323743333333333,-1.9708525333333333,0.017244199999999998,6715.2,314.1,-61.03333333333333,-412.6333333333333,1.3193420666666664
0 days 00:01:34.628949,-7.45345015625,1.99270453125,-1.35663715625,0.40160575,-0.4330893125,-0.584438625,-0.13266671875000002,-0.6964661875,0.500077375,-0.0694828125,-0.0918491875,-0.03959190625,10.0,-17.5625,47.625,-0.059559,0.056015,0.0,-7.8956557499999995,0.18073,238.4375,7958.125,7727.4375,7847.34375,7287.4375,7847.84375,7746.71875,7965.53125,7488.0625,-3.25345015625,1.99270453125,-2.05663715625,0.40160575,-0.4330893125,-0.584438625,-0.0694828125,-0.0918491875,-0.03959190625,-0.059493,0.108701,0.380279,0.036973,-0.015916,0.014519,-1.0426636249999999,0.06729128125,-8.90872203125,0.51619715625,0.09296415625,0.0128936875,-3.292486,2.018113,-1.991748,0.02851,6724.0625,-187.875,70.3125,-408.46875,1.35663715625
0 days 00:01:34.693949,-7.4337990000000005,1.9637043939393939,-1.3835933030303031,0.40810345454545455,-0.47142830303030303,-0.5534612424242424,0.9235270909090909,-0.5403035454545455,-0.23910466666666666,-0.051647060606060606,-0.07887130303030303,-0.038536121212121216,10.0,-10.878787878787879,45.121212121212125,-0.06502581818181818,0.05598409090909091,0.0,-10.625839272727273,0.13955718181818183,222.78787878787878,7956.878787878788,7417.939393939394,8053.515151515152,7571.121212121212,7911.606060606061,7580.30303030303,8209.666666666666,7529.939393939394,-3.233799,1.9637043939393939,-2.083593303030303,0.40810345454545455,-0.47142830303030303,-0.5534612424242424,-0.051647060606060606,-0.07887130303030303,-0.038536121212121216,-0.058861727272727274,0.1088710303030303,0.3801362121212121,0.03697393939393939,-0.015924454545454547,0.014518060606060606,0.10638606060606062,0.10289418181818182,-9.726858424242424,0.4142400606060606,0.1872558484848485,4.4424242424241014e-05,-3.2611196363636363,1.9793676969696972,-2.0328089090909094,0.06824542424242423,6788.787878787879,-173.9090909090909,-123.54545454545455,-713.7272727272727,1.3835933030303031
0 days 00:01:34.758949,-7.407939545454545,1.9325617272727273,-1.416264424242424,0.4486753333333333,-0.4983974545454546,-0.564435696969697,0.4657220606060607,-0.34319669696969696,-0.21627363636363633,-0.03950839393939394,-0.06814321212121212,-0.038220757575757575,10.0,-10.848484848484848,46.0,-0.09912527272727273,0.05621536363636364,0.0,-12.927773121212121,-0.17172063636363638,217.8181818181818,8176.454545454545,7490.212121212121,8123.060606060606,7736.909090909091,8164.0,7533.484848484848,8173.787878787879,7658.636363636364,-3.207939545454545,1.9325617272727273,-2.116264424242424,0.4486753333333333,-0.4983974545454546,-0.564435696969697,-0.03950839393939394,-0.06814321212121212,-0.038220757575757575,-0.05878657575757575,0.10884321212121213,0.3800857878787879,0.036974,-0.01592718181818182,0.014518,-0.2505030303030303,0.16512787878787877,-9.66125115151515,0.22281160606060607,0.09263281818181818,0.02593809090909091,-3.249020606060606,1.9645880000000002,-2.0467198181818187,0.06696342424242424,6894.121212121212,57.60606060606061,-67.27272727272727,-808.6969696969697,1.416264424242424
