Unnamed: 0,mean_error,std_error,median_error
0.0,0.0324550790693212,0.0261877721381256,0.028171106060606
1.0,0.0192851174668645,0.0144720831559555,0.0157446327985739
2.0,0.0296240985238447,0.0234739123988147,0.0205471818181817
3.0,0.0268426993798276,0.0200595195432846,0.0218166818181818
,0.03132451859397139,0.030527852985194236,0.019775045454545476
,0.03126491353331105,0.026201801500921336,0.02315847058823528
,0.0395068808257726,0.025433722447121884,0.03665648484848483
