time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,dt,raw_divergence,color_count,mu_x,p_output,i_output,mu_y, mu_z,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
0 days 00:00:49.217091,-4.988757848484848,-0.6578066666666667,-0.37574918181818195,0.07944881818181819,0.06272318181818182,-0.020633060606060606,0.04512693939393938,-0.027289909090909108,0.000333878787878787,0.026771848484848485,-0.021456636363636365,-0.1685128484848485,10.0,-4.0,-60.0,0.0,0.0,0.0,0.065,0.0,639.0,0.0,0.0,0.0,0.0,0.0,7591.363636363636,7625.030303030303,7363.757575757576,7458.575757575758,7582.636363636364,7624.727272727273,7368.636363636364,7453.575757575758,-1.0887578484848486,-1.1578066666666667,-1.075749181818182,0.07944881818181819,0.06272318181818182,-0.020633060606060606,0.026771848484848485,-0.021456636363636365,-0.1685128484848485,-0.17972,0.175612,0.024889,-0.003802,-0.024459,0.004209,-0.6280184242424243,0.21386721212121218,-9.776219090909091,0.0483620303030303,0.03632512121212121,0.007457393939393939,-1.078635,-1.169676,-1.066709,0.024808,6364.575757575758,21.363636363636363,192.21212121212122,89.63636363636364
0 days 00:00:49.282091,-4.9771715,-0.6573233823529412,-0.37488785294117655,0.09100217647058824,0.06539988235294118,-0.028137617647058827,0.3534320882352941,-0.2628569117647059,-0.3047979411764706,0.027825617647058824,-0.018762617647058822,-0.16728358823529413,10.0,-4.764705882352941,-60.0,0.0,0.0,0.0,0.065,0.0,632.1176470588235,0.0,0.0,0.0,0.0,0.0,7566.411764705882,7627.676470588235,7365.205882352941,7449.558823529412,7579.264705882353,7609.5,7387.588235294118,7436.5,-1.0771715000000002,-1.1573233823529412,-1.0748878529411765,0.09100217647058824,0.06539988235294118,-0.028137617647058827,0.027825617647058824,-0.018762617647058822,-0.16728358823529413,-0.1801661176470588,0.17620305882352943,0.024805235294117645,-0.0037935294117647056,-0.02443735294117647,0.0042024117647058825,-0.26760688235294117,0.0009766764705882594,-10.102740117647059,-0.019035794117647057,0.01474185294117647,0.025843117647058822,-1.065934764705882,-1.1684091764705882,-1.0650685294117648,0.021109176470588235,6358.705882352941,9.294117647058824,182.02941176470588,55.88235294117647
0 days 00:00:49.347091,-4.968419121212121,-0.6549086666666668,-0.37506790909090904,0.08668545454545454,0.07121721212121213,-0.020755545454545454,0.23583236363636362,-0.23004863636363632,0.1260639696969697,0.024792939393939395,-0.01848590909090909,-0.1661109696969697,10.0,-4.090909090909091,-49.484848484848484,0.0,0.0028292727272727276,0.0,0.06926333333333333,0.0,518.6060606060606,0.0,0.0,0.0,0.005454545454545454,1.8018181818181818,7607.727272727273,7577.30303030303,7376.787878787879,7380.909090909091,6901.060606060606,6846.060606060606,6594.606060606061,6611.69696969697,-1.0684191212121212,-1.1549086666666668,-1.075067909090909,0.08668545454545454,0.07121721212121213,-0.020755545454545454,0.024792939393939395,-0.01848590909090909,-0.1661109696969697,-0.18044036363636365,0.17657727272727272,0.02475409090909091,-0.0037884545454545454,-0.024426454545454543,0.004197,-0.3800307878787879,0.0527639696969697,-9.665423848484847,-0.07690427272727272,-0.027047818181818183,0.008722484848484847,-1.059116,-1.1674836363636365,-1.0641946363636363,0.019527545454545454,5206.545454545455,35.96969696969697,270.09090909090907,-34.93939393939394
0 days 00:00:49.412091,-4.959416212121212,-0.6526717272727274,-0.3716918181818183,0.09510239393939394,0.06672924242424243,0.1328029393939394,-0.044309666666666685,-0.10392681818181816,3.9856512424242423,0.022467878787878787,-0.016215272727272727,-0.1655492424242424,10.0,-5.515151515151516,-58.484848484848484,-0.0021012727272727272,0.017201545454545455,0.0,0.002057060606060606,-0.014728,617.3333333333334,-1.5,-0.0004716666666666667,0.0,9.316974636363637,9.57543403030303,5932.848484848485,5928.69696969697,5506.484848484848,5612.0,7023.121212121212,6538.545454545455,6719.484848484848,7145.121212121212,-1.059416212121212,-1.1526717272727274,-1.0716918181818182,0.09510239393939394,0.06672924242424243,0.1328029393939394,0.022467878787878787,-0.016215272727272727,-0.1655492424242424,-0.180736,0.176982,0.024699,-0.003783,-0.024415,0.004191,-0.462239606060606,0.11322206060606059,-5.803651696969697,-0.019272303030303032,0.1627012121212121,0.016239090909090908,-1.051886,-1.166468,-1.063269,0.017907,5818.181818181818,483.6969696969697,-180.15151515151516,-1.9696969696969697
0 days 00:00:49.477091,-4.949402029411765,-0.6514715588235294,-0.3581372352941177,0.08995147058823529,0.07769232352941176,0.11702658823529412,0.0654139117647059,-0.5743416764705882,-4.227355882352941,0.032487117647058826,-0.011422176470588234,-0.1684021470588235,10.0,-6.0,-60.1764705882353,-0.0015361176470588234,0.017969882352941176,0.0,0.001996441176470588,-0.007915470588235296,637.2352941176471,-1.5,0.0,0.0,12.273085205882353,9.473053735294117,8968.411764705883,8139.941176470588,8822.735294117647,9145.411764705883,8887.441176470587,8128.264705882353,8762.441176470587,9600.441176470587,-1.0494020294117645,-1.1514715588235294,-1.0581372352941176,0.08995147058823529,0.07769232352941176,0.11702658823529412,0.033435,-0.010554029411764707,-0.16916979411764707,-0.18118388235294117,0.1775736176470588,0.024629117647058822,-0.003774264705882353,-0.02440070588235294,0.0041775,-0.5838407941176471,-0.45668664705882356,-14.014705794117647,0.6665541470588235,-0.48773558823529417,-0.13237435294117647,-1.0418737647058822,-1.1640062352941176,-1.053830911764706,0.011559617647058823,9149.558823529413,931.2058823529412,-806.4117647058823,919.0
0 days 00:00:49.542091,-4.940509757575757,-0.6479711515151516,-0.35699939393939406,0.11730812121212121,0.11268972727272726,-0.1220400606060606,1.1484070606060606,1.0700633333333334,-1.7698124545454545,0.1389119393939394,-0.09132215151515152,-0.18072545454545455,10.0,-6.0,-61.0,0.008706,0.016989,0.0,0.0,0.08041,643.0,-1.5,0.0,0.0,1.165982,9.85,7995.060606060606,8782.90909090909,7674.636363636364,8407.484848484848,7037.151515151515,8844.787878787878,6728.30303030303,7907.909090909091,-1.0405097575757576,-1.1479711515151516,-1.056999393939394,0.11730812121212121,0.11268972727272726,-0.1220400606060606,0.1389119393939394,-0.09132215151515152,-0.18072545454545455,-0.18286109090909092,0.1781499090909091,0.02458336363636364,-0.0037683636363636365,-0.024391545454545454,0.0041667272727272725,-0.5687144848484849,0.17545575757575757,-11.675455757575756,2.0059999090909093,-1.5168160606060606,0.1350838181818182,-1.0345936363636363,-1.1615985454545454,-1.047449090909091,0.06085509090909091,6537.0,-313.4848484848485,621.9090909090909,2108.6363636363635
0 days 00:00:49.607091,-4.927295848484849,-0.6401459999999999,-0.3635316666666666,0.21085248484848484,0.2134520303030303,-0.14764724242424243,1.8236664545454546,1.5004235454545454,0.22797415151515152,0.21371642424242424,-0.15242390909090908,-0.16921063636363637,10.0,-7.454545454545454,-61.06060606060606,0.028038151515151512,0.031479757575757585,0.0,0.005142575757575757,0.10237330303030302,657.1818181818181,-1.5,0.0,0.0,0.9655433939393938,9.748735363636365,7216.878787878788,8450.969696969696,7086.848484848485,7220.212121212121,7592.878787878788,8088.181818181818,7478.969696969697,7137.666666666667,-1.0272958484848485,-1.1401459999999999,-1.0635316666666665,0.21085248484848484,0.2134520303030303,-0.14764724242424243,0.21371642424242424,-0.15242390909090908,-0.16921063636363637,-0.185593,0.17889,0.024535,-0.003762,-0.024382,0.004154,-0.3309954545454545,0.1186080303030303,-9.841116272727273,0.2760046666666666,-0.3171608484848485,0.30630766666666664,-1.026396,-1.158502,-1.040563,0.150002,6459.151515151515,-417.75757575757575,531.3939393939394,108.75757575757575
0 days 00:00:49.672091,-4.90817106060606,-0.6261919090909092,-0.36910863636363644,0.30189645454545455,0.31221103030303027,-0.17774878787878787,1.3362966363636364,0.7946354848484849,-2.191011818181818,0.18070399999999998,-0.14546166666666666,-0.1607131818181818,10.0,15.0,-62.0,0.065807,0.050194,0.0,0.0,0.283529,682.0,-1.5,0.0,0.0,1.180968,11.827747,8679.424242424242,8259.636363636364,8370.121212121212,7684.272727272727,9045.848484848484,8306.30303030303,8691.727272727272,8075.454545454545,-1.0081710606060605,-1.1261919090909092,-1.0691086363636364,0.30189645454545455,0.31221103030303027,-0.17774878787878787,0.18070399999999998,-0.14546166666666666,-0.1607131818181818,-0.189909,0.1803672727272727,0.024461727272727274,-0.0037541212121212125,-0.024372545454545452,0.004140606060606061,-1.008138090909091,-0.6537050606060605,-12.023319151515153,-0.977450303030303,0.3995250606060606,-0.036954,-1.0095338181818183,-1.1451939393939392,-1.046082090909091,0.21105157575757574,7808.0,61.484848484848484,292.2121212121212,-956.939393939394
0 days 00:00:49.737091,-4.884594,-0.604905794117647,-0.3840110294117647,0.3761907058823529,0.3848884117647059,-0.34692764705882356,1.4714894411764707,0.5519527352941177,-2.480343235294118,0.11916985294117648,-0.1129304705882353,-0.1629410882352941,10.0,24.5,-57.529411764705884,0.032171882352941175,0.062342941176470594,0.0,0.002495735294117647,-0.018305058823529435,664.1176470588235,-1.5,0.0,0.0,0.25177305882352946,11.512197470588236,8849.058823529413,8151.235294117647,8576.029411764706,8233.264705882353,8650.35294117647,8123.441176470588,8527.617647058823,8196.79411764706,-0.9845940000000001,-1.104905794117647,-1.0840110294117646,0.3761907058823529,0.3848884117647059,-0.34692764705882356,0.11916985294117648,-0.1129304705882353,-0.1629410882352941,-0.19166847058823527,0.1811049117647059,0.024413588235294117,-0.003750352941176471,-0.024367529411764705,0.004135558823529412,-0.5126666470588236,-0.12051929411764707,-12.360581352941177,-0.7443417647058823,0.40174779411764705,-0.13407620588235294,-0.9970973823529412,-1.1346902647058823,-1.0522139411764706,0.2092604117647059,7588.823529411765,97.8529411764706,24.61764705882353,-605.5588235294117
0 days 00:00:49.802091,-4.855024393939394,-0.5814170303030304,-0.40692357575757576,0.4431528181818182,0.41493199999999997,-0.46889309090909087,0.6396090606060606,0.11715533333333332,-1.2051113333333332,0.06806130303030303,-0.09686024242424242,-0.16676560606060606,10.0,28.363636363636363,-54.72727272727273,0.002274,0.073142,0.0,-0.027731878787878788,-0.286602,656.5454545454545,-1.5,0.0,0.0,-0.5641780000000001,11.198375666666667,8274.121212121212,8163.454545454545,8249.545454545454,8149.242424242424,8333.484848484848,8134.666666666667,8199.969696969696,8216.757575757576,-0.955024393939394,-1.0814170303030304,-1.1069235757575757,0.4431528181818182,0.41493199999999997,-0.46889309090909087,0.06806130303030303,-0.09686024242424242,-0.16676560606060606,-0.193973,0.182416,0.024304,-0.003744,-0.024358,0.00413,-0.915660393939394,0.01790369696969704,-10.984197454545455,-0.9454086666666667,0.03715372727272727,-0.03446069696969697,-0.966639,-1.107996,-1.070134,0.138954,7372.333333333333,107.66666666666667,25.575757575757574,-128.45454545454547
