time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,pitch_sum,raw_divergence,color_count,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:02:19.884583,-3.145175212121212,-0.5082785454545455,-0.8266869696969699,-0.02530948484848485,0.016166636363636366,-0.0635199696969697,0.4015051818181818,-0.13040651515151516,-0.12306651515151522,0.002969848484848485,-0.016689939393939396,0.022572666666666664,0.321285,-40.696969696969695,-18.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1317.090909090909,7895.818181818182,7590.757575757576,7665.818181818182,7216.727272727273,7874.848484848485,7600.515151515152,7692.666666666667,7215.969696969697,0.8548247878787879,0.4917214545454545,-1.5266869696969698,-0.02530948484848485,0.016166636363636366,-0.0635199696969697,0.002969848484848485,-0.016689939393939396,0.022572666666666664,0.042539393939393946,-0.020130181818181818,0.3595955151515151,0.03692530303030303,-0.015805,0.011285303030303031,0.29702290909090906,-0.10194724242424244,-9.578065818181818,0.09945393939393939,0.013020727272727274,0.006266242424242425,0.8573536666666666,0.48575096969696974,-1.5033526666666666,0.006761636363636364,6489.666666666667,-101.06060606060606,282.8787878787879,-530.2121212121212,0.8266869696969699
0 days 00:02:19.949583,-3.146401,-0.5088642727272727,-0.8260390303030303,-0.004926393939393939,0.015067,-0.06815133333333334,0.05434163636363634,0.020436545454545457,0.02326993939393937,0.004118060606060606,-0.014890212121212122,0.02254121212121212,0.321285,-41.0,-17.818181818181817,0.279376,0.125432,0.305106,-25.463972,0.279342,1318.3636363636363,7909.515151515152,7560.727272727273,7672.0,7232.030303030303,7919.0,7548.454545454545,7690.666666666667,7217.969696969697,0.853599,0.49113572727272725,-1.5260390303030302,-0.004926393939393939,0.015067,-0.06815133333333334,0.004118060606060606,-0.014890212121212122,0.02254121212121212,0.042956,-0.020148,0.359548,0.036927,-0.015805,0.011287,-0.014737212121212123,0.04530654545454547,-9.426461878787878,0.05637427272727273,0.02277160606060606,0.009758181818181817,0.853023,0.48640599999999995,-1.504482,0.004402,6486.878787878788,-51.15151515151515,279.0,-595.2727272727273,0.8260390303030303
0 days 00:02:20.014583,-3.147211787878788,-0.5087170909090909,-0.827086909090909,-0.0003164242424242424,0.022006545454545452,-0.07030309090909091,0.08268366666666666,0.03274984848484851,-0.1724084848484849,0.004882272727272727,-0.012574696969696968,0.021949606060606062,0.321285,-41.0,-17.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1320.0,7884.272727272727,7556.151515151515,7699.575757575758,7219.151515151515,7885.151515151515,7584.0,7678.909090909091,7218.575757575758,0.8527882121212121,0.4912829090909091,-1.527086909090909,-0.0003164242424242424,0.022006545454545452,-0.07030309090909091,0.004882272727272727,-0.012574696969696968,0.021949606060606062,0.04322872727272727,-0.02015890909090909,0.3595134545454545,0.03692821212121212,-0.015805606060606058,0.01128760606060606,0.02124751515151518,0.026485545454545456,-9.623283666666666,0.048939090909090904,-0.004002393939393941,0.0001923939393939393,0.8510217878787878,0.48646903030303024,-1.5047662424242425,0.0066377575757575755,6483.515151515152,-79.45454545454545,285.3636363636364,-537.3939393939394,0.827086909090909
0 days 00:02:20.079583,-3.1473231470588234,-0.5081296176470588,-0.8293860882352941,0.012303588235294118,0.02247414705882353,-0.08124764705882354,0.12754949999999998,0.00352997058823531,0.11710347058823525,0.003693058823529412,-0.011930764705882353,0.022022676470588233,0.321285,-41.088235294117645,-17.08823529411765,0.279376,0.125432,0.305106,-25.463972,0.279342,1321.3235294117646,7877.882352941177,7585.911764705882,7630.470588235294,7249.029411764706,7892.470588235294,7586.35294117647,7622.294117647059,7239.411764705882,0.8526768529411765,0.4918703823529412,-1.529386088235294,0.012303588235294118,0.02247414705882353,-0.08124764705882354,0.003693058823529412,-0.011930764705882353,0.022022676470588233,0.04344305882352941,-0.020169794117647057,0.35948561764705883,0.036929088235294116,-0.015806176470588237,0.011288088235294117,0.08995873529411764,0.015337794117647038,-9.334558794117648,0.01105085294117647,-0.01612764705882353,0.024141176470588235,0.8495491176470589,0.4865415,-1.5049754411764706,0.0077521764705882346,6474.294117647059,-38.3235294117647,308.05882352941177,-486.29411764705884,0.8293860882352941
0 days 00:02:20.144583,-3.1474668484848483,-0.5081245757575759,-0.8290083636363637,0.03048645454545455,0.025698272727272726,-0.07747296969696969,0.39883912121212123,-0.0760831515151515,-0.20282769696969705,0.0030156363636363636,-0.010832939393939395,0.022518575757575758,0.321285,-42.0,-18.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1305.0,7887.818181818182,7599.181818181818,7653.909090909091,7237.666666666667,7850.242424242424,7572.666666666667,7665.090909090909,7262.454545454545,0.8525331515151515,0.4918754242424242,-1.5290083636363636,0.03048645454545455,0.025698272727272726,-0.07747296969696969,0.0030156363636363636,-0.010832939393939395,0.022518575757575758,0.043826,-0.020209,0.35943,0.03693,-0.015808,0.011289,0.38340427272727273,-0.05776518181818182,-9.656664333333334,0.028298,0.04202927272727272,0.01998251515151515,0.847773,0.48686699999999994,-1.505228,0.004251,6477.787878787879,-62.36363636363637,247.3030303030303,-480.09090909090907,0.8290083636363637
0 days 00:02:20.209583,-3.1467585151515154,-0.5073643939393939,-0.830618484848485,0.015649272727272727,0.02599909090909091,-0.05983109090909091,-0.3627185454545454,0.017867818181818183,0.13366145454545456,0.00225,-0.008454272727272727,0.02313866666666667,0.321285,-42.0,-17.424242424242426,0.279376,0.125432,0.305106,-25.463972,0.279342,1302.121212121212,7889.606060606061,7559.636363636364,7685.939393939394,7246.393939393939,7912.515151515152,7554.939393939394,7677.757575757576,7231.636363636364,0.8532414848484848,0.4926356060606061,-1.530618484848485,0.015649272727272727,0.02599909090909091,-0.05983109090909091,0.00225,-0.008454272727272727,0.02313866666666667,0.044027363636363635,-0.020229909090909094,0.3594,0.03693090909090909,-0.015808909090909092,0.011289454545454545,-0.39488642424242426,0.05486496969696969,-9.315873575757577,0.014811212121212123,-0.022542242424242423,0.012177515151515151,0.8471652727272727,0.48696381818181816,-1.5050975454545454,0.004437818181818182,6487.151515151515,-44.09090909090909,278.4848484848485,-567.3636363636364,0.830618484848485
0 days 00:02:20.274583,-3.147222636363636,-0.506695,-0.8309204242424242,0.021766242424242424,0.02970087878787879,-0.06982463636363635,0.2324439696969697,0.02303257575757576,0.02785163636363634,0.002320151515151515,-0.007740818181818181,0.02284348484848485,0.321285,-42.666666666666664,-17.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1284.0,7879.969696969697,7566.121212121212,7687.545454545455,7270.545454545455,7836.090909090909,7593.878787878788,7684.969696969697,7245.757575757576,0.8527773636363637,0.493305,-1.5309204242424241,0.021766242424242424,0.02970087878787879,-0.06982463636363635,0.002320151515151515,-0.007740818181818181,0.02284348484848485,0.044269,-0.020255,0.359364,0.036932,-0.01581,0.01129,0.19554921212121215,0.05439151515151516,-9.424567939393938,0.06706466666666666,-0.009758272727272721,0.015477060606060605,0.846436,0.48708,-1.504941,0.004662,6481.363636363636,-98.33333333333333,249.1818181818182,-481.0,0.8309204242424242
0 days 00:02:20.339583,-3.147164,-0.5064232352941176,-0.8291979999999999,0.03391729411764706,0.037418,-0.05875926470588236,0.057392382352941154,0.06658026470588235,0.015980235294117674,0.0024921764705882355,-0.007409205882352941,0.02292244117647059,0.321285,-42.529411764705884,-17.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1279.2941176470588,7899.35294117647,7586.705882352941,7687.823529411765,7215.882352941177,7827.911764705882,7559.5,7738.794117647059,7256.911764705882,0.852836,0.49357676470588235,-1.5291979999999998,0.03391729411764706,0.037418,-0.05875926470588236,0.0024921764705882355,-0.007409205882352941,0.02292244117647059,0.044623676470588236,-0.020311529411764707,0.35930291176470586,0.03693382352941177,-0.015811823529411767,0.011290911764705883,0.029354352941176477,0.09239988235294117,-9.435029852941177,0.04281079411764706,0.04458435294117647,0.003511235294117647,0.8467551176470589,0.48747935294117645,-1.5042325588235295,0.0013805588235294118,6489.35294117647,-106.67647058823529,195.61764705882354,-529.6176470588235,0.8291979999999999
0 days 00:02:20.404583,-3.1459338484848485,-0.5051289393939393,-0.8294729999999999,0.03177187878787879,0.03756512121212121,-0.04230836363636364,0.04118690909090909,-0.11487066666666665,0.15190251515151518,-0.0002722121212121212,-0.007133272727272727,0.023262818181818183,0.321285,-42.0,-17.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1287.909090909091,7941.575757575758,7593.454545454545,7625.757575757576,7260.181818181818,7954.121212121212,7615.575757575758,7623.969696969697,7218.545454545455,0.8540661515151515,0.4948710606060606,-1.5294729999999999,0.03177187878787879,0.03756512121212121,-0.04230836363636364,-0.0002722121212121212,-0.007133272727272727,0.023262818181818183,0.04480848484848485,-0.020321727272727273,0.359270606060606,0.03693518181818182,-0.015812787878787878,0.011291,0.004853272727272715,-0.05687733333333332,-9.299390393939394,0.015070181818181821,-0.0605320303030303,0.021462242424242425,0.8474036969696971,0.4875211515151516,-1.5035116363636365,0.001404151515151515,6499.606060606061,-33.303030303030305,363.030303030303,-525.1818181818181,0.8294729999999999
0 days 00:02:20.469583,-3.144931727272727,-0.5045016363636363,-0.8282728787878788,0.03928857575757576,0.032919333333333335,-0.052725969696969695,0.2648788484848485,-0.07521372727272728,-0.5919110303030303,-2.2151515151515133e-05,-0.005052151515151516,0.023292757575757578,0.321285,-42.0,-17.0,0.279376,0.125432,0.305106,-25.463972,0.279342,1300.6363636363637,7859.151515151515,7548.727272727273,7754.545454545455,7256.0,7926.060606060606,7496.575757575758,7706.606060606061,7268.636363636364,0.8550682727272727,0.4954983636363636,-1.5282728787878788,0.03928857575757576,0.032919333333333335,-0.052725969696969695,-2.2151515151515133e-05,-0.005052151515151516,0.023292757575757578,0.04504,-0.020329,0.35923,0.036937,-0.015814,0.011291,0.2524562424242424,-0.025952848484848485,-10.044211696969697,-0.034926787878787884,-0.00522309090909091,0.016653363636363636,0.848354,0.48752599999999996,-1.502508,0.0019289999999999997,6494.575757575758,-4.121212121212121,223.57575757575756,-612.3333333333334,0.8282728787878788
