time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,dt,raw_divergence,color_count,mu_x,p_output,i_output,mu_y, mu_z,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw
0 days 00:00:52.422436,-3.867582676470588,-1.0126365588235293,-0.5960026470588236,0.20375273529411764,0.4311539411764706,-0.5496617647058823,0.968336705882353,0.4457801470588235,-0.5756761470588235,0.08182052941176471,-0.12457579411764706,-0.0034260294117647062,10.0,10.176470588235293,-63.1764705882353,0.0182,0.040447235294117645,0.0,0.001996529411764706,0.015005000000000001,982.4117647058823,-1.5,0.0,0.0,0.28616705882352944,10.147257176470587,8246.558823529413,7559.911764705882,7889.64705882353,7770.058823529412,8030.14705882353,7442.0,7737.176470588235,7741.970588235294,0.03241732352941177,-1.5126365588235293,-1.2960026470588235,0.20375273529411764,0.4311539411764706,-0.5496617647058823,0.08182052941176471,-0.12457579411764706,-0.0034260294117647062,-0.106199,0.215821,0.137059,-0.002051,-0.020342,-0.000744,-0.6021368823529412,0.11287914705882356,-10.290814588235294,-0.7976218823529412,0.09874050000000001,-0.09722538235294118,0.021336,-1.519194,-1.286342,0.140752,6689.882352941177,295.97058823529414,-3.411764705882353,-411.7647058823529
0 days 00:00:52.487436,-3.8541809393939395,-0.9817099393939395,-0.6328155151515151,0.2366522121212121,0.4654648484848485,-0.5352972121212122,0.8559413636363636,-0.23887978787878789,0.461361606060606,0.0480759696969697,-0.12473939393939396,-0.007643909090909091,10.0,7.090909090909091,-62.0,0.017991,0.045812,0.0,-0.028246030303030304,0.014994,987.2424242424242,-1.5,0.0,0.0,0.076113,9.689007363636364,7594.212121212121,7330.393939393939,7342.969696969697,7565.454545454545,7669.575757575758,7452.757575757576,7344.545454545455,7633.454545454545,0.045819060606060606,-1.4817099393939395,-1.332815515151515,0.2366522121212121,0.4654648484848485,-0.5352972121212122,0.0480759696969697,-0.12473939393939396,-0.007643909090909091,-0.10674924242424243,0.2165460303030303,0.13708530303030303,-0.0020548181818181815,-0.020345393939393937,-0.0007478181818181817,-0.5544508181818183,-0.1962003636363636,-9.237275181818182,-0.31116842424242425,-0.1539788484848485,-0.031139060606060608,0.02958327272727273,-1.4982538181818181,-1.311375696969697,0.12551151515151515,6389.454545454545,252.54545454545453,72.03030303030303,50.878787878787875
0 days 00:00:52.552436,-3.83877,-0.9494697878787879,-0.668001090909091,0.2877624242424242,0.47492103030303034,-0.5109648181818182,0.9341157878787879,-0.08841236363636365,0.5229077878787878,0.03878890909090909,-0.13469924242424242,-0.008726363636363636,10.0,0.0,-62.0,0.017991,0.045812,0.0,0.0,0.014994,1003.0,-1.4640690909090908,0.0,0.0,0.076113,9.615371,7528.606060606061,7486.212121212121,7186.393939393939,7532.393939393939,7613.484848484848,7553.0,7218.757575757576,7572.393939393939,0.06123,-1.4494697878787879,-1.368001090909091,0.2877624242424242,0.47492103030303034,-0.5109648181818182,0.03878890909090909,-0.13469924242424242,-0.008726363636363636,-0.107496,0.21753,0.137121,-0.00206,-0.02035,-0.000753,-0.5756096363636364,0.06557775757575758,-9.184629484848486,-0.049567909090909086,-0.16872336363636364,-0.0012946666666666664,0.040776,-1.469835,-1.34535,0.104828,6339.090909090909,206.63636363636363,187.33333333333334,206.96969696969697
0 days 00:00:52.617436,-3.819419911764706,-0.9145062647058824,-0.7020958823529411,0.34379888235294115,0.4972575588235294,-0.4683340882352941,1.0910938235294116,-0.10659126470588232,0.9862796176470588,0.04473411764705883,-0.1348644117647059,-0.008842823529411764,10.0,-7.0,-61.76470588235294,-0.0001605000000000003,0.0756174411764706,0.0,0.004991264705882353,-0.057263117647058825,992.3529411764706,-0.875931794117647,0.0,0.0,0.900159705882353,9.001495029411766,7473.529411764706,7287.676470588235,6743.705882352941,7305.5,7501.029411764706,7244.764705882353,6715.85294117647,7320.941176470588,0.08058008823529413,-1.4145062647058824,-1.402095882352941,0.34379888235294115,0.4972575588235294,-0.4683340882352941,0.04473411764705883,-0.1348644117647059,-0.008842823529411764,-0.1084205882352941,0.21929473529411764,0.13715852941176473,-0.0020676764705882355,-0.020355117647058822,-0.000763235294117647,-0.3495806470588235,0.0012924705882353,-8.749253205882352,0.3074736470588236,0.1841179705882353,-0.020213382352941175,0.06544305882352941,-1.4249233823529412,-1.3911896176470588,0.1161840588235294,5924.411764705882,430.02941176470586,353.9117647058824,246.08823529411765
0 days 00:00:52.682436,-3.7961106969696967,-0.8800323636363636,-0.7317537878787879,0.3847751818181818,0.5177717272727272,-0.4235603636363636,0.5122294242424242,0.32111336363636356,0.004490969696969762,0.08388369696969698,-0.10632527272727273,-0.008457848484848485,10.0,-7.0,-60.0,0.023894,0.085777,0.0,0.0,0.11727,1010.0,-0.8204531212121212,0.0,0.0,0.576439,9.84,7442.606060606061,7590.333333333333,7176.333333333333,7526.242424242424,7497.060606060606,7696.393939393939,7402.212121212121,7664.181818181818,0.10388930303030303,-1.3800323636363636,-1.4317537878787878,0.3847751818181818,0.5177717272727272,-0.4235603636363636,0.08388369696969698,-0.10632527272727273,-0.008457848484848485,-0.10902266666666667,0.2198713333333333,0.13718633333333333,-0.002071,-0.02035733333333333,-0.0007686666666666666,-0.7875828181818182,0.012724909090909108,-9.66358893939394,0.6557321818181818,0.552549393939394,-0.011696636363636364,0.08142066666666666,-1.400254,-1.4139273333333333,0.112955,6445.909090909091,31.181818181818183,63.57575757575758,325.72727272727275
0 days 00:00:52.747436,-3.771610090909091,-0.8435209393939394,-0.7601534242424244,0.40175690909090905,0.5610006666666667,-0.4189711818181818,0.3426407878787879,0.3152490909090909,0.20754751515151515,0.11189975757575758,-0.07302978787878787,-0.004470393939393939,10.0,-8.212121212121213,-58.78787878787879,0.05570230303030303,0.09169981818181819,0.0,0.002057030303030303,0.23654278787878788,1037.878787878788,-0.7692606666666666,0.0,0.0,0.5082796666666667,9.743667696969698,7351.121212121212,7619.636363636364,7488.636363636364,7610.181818181818,7378.030303030303,7565.272727272727,7524.727272727273,7600.606060606061,0.12838990909090908,-1.3435209393939394,-1.4601534242424243,0.40175690909090905,0.5610006666666667,-0.4189711818181818,0.11189975757575758,-0.07302978787878787,-0.004470393939393939,-0.109908,0.220416,0.137229,-0.002075,-0.02036,-0.000776,-0.6217150909090909,-0.23153409090909097,-9.452414787878787,0.17781572727272726,0.3872514848484849,0.015839545454545453,0.10487,-1.366402,-1.443596,0.102581,6378.30303030303,-55.63636363636363,-90.87878787878788,185.75757575757575
0 days 00:00:52.812436,-3.746064939393939,-0.8045315454545454,-0.7873570303030304,0.407935,0.5938833939393939,-0.39387684848484844,0.26053812121212117,-0.12559360606060604,0.7535305757575758,0.10441630303030303,-0.057249575757575756,-0.0014732121212121213,10.0,-12.151515151515152,-57.60606060606061,0.08769309090909091,0.09689781818181818,0.0,0.002571212121212121,0.27188763636363633,1069.0,-0.7212322424242424,0.0,0.0,0.5490242727272727,9.525738,7377.666666666667,7425.363636363636,7439.939393939394,7531.939393939394,7429.757575757576,7340.484848484848,7377.545454545455,7518.69696969697,0.1539350606060606,-1.3045315454545454,-1.4873570303030303,0.407935,0.5938833939393939,-0.39387684848484844,0.10441630303030303,-0.057249575757575756,-0.0014732121212121213,-0.11095445454545454,0.22034072727272724,0.13728218181818183,-0.002079090909090909,-0.020361636363636363,-0.0007817272727272726,-0.5087594545454546,-0.5650153333333333,-8.876006121212122,-0.3242926969696969,0.0746478484848485,0.009388424242424242,0.13731909090909092,-1.3210820909090908,-1.476243909090909,0.0749019090909091,6236.424242424242,115.0,-62.93939393939394,36.60606060606061
0 days 00:00:52.877436,-3.7193503823529412,-0.764311117647059,-0.8114086470588238,0.41766973529411766,0.6145550882352941,-0.3325244705882353,0.32400244117647053,0.13151467647058823,0.8167080000000001,0.08416182352941178,-0.057163705882352936,-0.0015583235294117648,10.0,-20.0,-56.0,0.08119135294117646,0.09978100000000001,0.0,0.001996529411764706,0.027439411764705875,1078.5,-0.6755675,0.0,0.0,0.5693181764705882,9.254215235294119,7386.529411764706,7156.441176470588,7129.794117647059,7407.0,7417.264705882353,7203.35294117647,7128.0,7415.5,0.18064961764705884,-1.264311117647059,-1.5114086470588237,0.41766973529411766,0.6145550882352941,-0.3325244705882353,0.08416182352941178,-0.057163705882352936,-0.0015583235294117648,-0.11145223529411764,0.2202925,0.13730273529411766,-0.002080794117647059,-0.020362529411764706,-0.0007843235294117647,-0.4443359117647058,-0.09981041176470588,-8.851677470588236,-0.2017319705882353,-0.07341447058823529,-0.01813823529411765,0.15551820588235296,-1.2947723529411763,-1.4924365294117645,0.06590064705882354,6059.058823529412,250.35294117647058,38.5,52.05882352941177
0 days 00:00:52.942436,-3.691983575757576,-0.7219583939393939,-0.8316948181818182,0.4341997575757576,0.647851696969697,-0.28444448484848484,0.4090428181818182,0.2799321212121212,0.7676366363636364,0.07949672727272727,-0.05967466666666666,-0.002703151515151515,10.0,-23.0,-55.0,0.057038,0.101383,0.0,0.0,-0.144126,1068.0,-0.6327489090909091,0.0,0.0,0.413057,9.238056,7322.545454545455,7233.454545454545,7051.30303030303,7353.606060606061,7339.818181818182,7281.515151515152,7091.515151515152,7398.393939393939,0.20801642424242425,-1.2219583939393939,-1.5316948181818182,0.4341997575757576,0.647851696969697,-0.28444448484848484,0.07949672727272727,-0.05967466666666666,-0.002703151515151515,-0.112189,0.220205,0.137327,-0.002083,-0.020364,-0.000788,-0.36937739393939395,0.0705491818181818,-8.91672587878788,-0.01136369696969697,-0.022061545454545455,-0.012051666666666665,0.186041,-1.249665,-1.517263,0.057983,6040.454545454545,182.3030303030303,65.66666666666667,175.36363636363637
0 days 00:00:53.007436,-3.664092909090909,-0.6781590909090909,-0.8481234848484851,0.44539545454545454,0.6798184545454545,-0.23475542424242424,0.23225757575757575,0.07073160606060604,0.7090073333333333,0.08024730303030303,-0.05631766666666667,-0.002693,10.0,-26.0,-53.0,0.07985787878787878,0.11044966666666667,0.0,0.002057,0.17285145454545456,1095.0,-0.5932779090909092,0.0,0.0,0.383959303030303,9.42323806060606,7340.969696969697,7338.545454545455,7127.848484848485,7446.060606060606,7382.090909090909,7397.515151515152,7176.909090909091,7488.69696969697,0.2359070909090909,-1.1781590909090909,-1.548123484848485,0.44539545454545454,0.6798184545454545,-0.23475542424242424,0.08024730303030303,-0.05631766666666667,-0.002693,-0.112925,0.21996136363636365,0.13734518181818184,-0.0020851818181818185,-0.020365454545454544,-0.0007909090909090908,-0.5322266363636363,-0.11925903030303028,-8.951941393939393,0.013516515151515151,0.03830042424242425,-0.0021233333333333334,0.21661627272727274,-1.2018453636363635,-1.5362586363636366,0.055465909090909093,6158.272727272727,147.96969696969697,56.878787878787875,231.03030303030303
0 days 00:00:53.072436,-3.634931205882353,-0.6323315294117646,-0.8621048529411766,0.45952270588235294,0.7100941470588236,-0.20021073529411765,0.5754096176470588,0.19116608823529413,0.3550961176470588,0.07915794117647058,-0.05072855882352941,-0.0022094117647058825,10.0,-27.58823529411765,-49.8235294117647,0.1355564117647059,0.11087829411764705,0.0,0.002994735294117647,0.29390470588235296,1156.1470588235295,-0.5557035882352941,0.0,0.0,0.22451117647058824,9.507609235294117,7355.176470588235,7416.058823529412,7204.0,7499.235294117647,7367.558823529412,7443.323529411765,7249.705882352941,7527.029411764706,0.26506879411764706,-1.1323315294117646,-1.5621048529411765,0.45952270588235294,0.7100941470588236,-0.20021073529411765,0.07915794117647058,-0.05072855882352941,-0.0022094117647058825,-0.11328491176470588,0.2198225294117647,0.13735288235294116,-0.002086,-0.020366441176470587,-0.0007922647058823529,-0.1600700294117647,-0.011833617647058814,-9.332375911764707,-0.07622932352941177,0.09890567647058823,0.0013140294117647056,0.23199779411764707,-1.177523705882353,-1.5451169705882353,0.054079764705882355,6208.588235294118,100.5,17.08823529411765,249.2058823529412
0 days 00:00:53.137436,-3.6061242424242423,-0.5847458787878788,-0.873405696969697,0.4679032424242424,0.7355237272727273,-0.17138887878787878,0.08085018181818182,-0.16848427272727273,0.6757297272727273,0.06857975757575759,-0.044716454545454545,-0.0011702424242424243,10.0,-30.727272727272727,-47.18181818181818,0.1212279393939394,0.11808951515151515,0.0,0.002056969696969697,0.012065515151515153,1167.4545454545455,-0.5205029393939394,0.0,0.0,0.27882412121212125,9.397539212121213,7371.636363636364,7359.727272727273,7181.212121212121,7505.181818181818,7391.212121212121,7342.606060606061,7151.121212121212,7498.393939393939,0.29387575757575757,-1.0847458787878788,-1.573405696969697,0.4679032424242424,0.7355237272727273,-0.17138887878787878,0.06857975757575759,-0.044716454545454545,-0.0011702424242424243,-0.114152,0.219332,0.137362,-0.002086,-0.020371,-0.000795,-0.5845761818181818,-0.254409303030303,-8.975201272727274,-0.201638,0.03500093939393939,0.00710969696969697,0.272461,-1.111501,-1.563045,0.04951,6136.454545454545,197.63636363636363,42.06060606060606,210.84848484848484
0 days 00:00:53.202436,-3.5774743333333334,-0.5370027878787877,-0.8823478181818183,0.4619378484848485,0.7478971212121213,-0.12643690909090907,0.05913139393939393,-0.1121988181818182,0.7401561515151516,0.05856942424242424,-0.03966187878787879,-0.0006322727272727273,10.0,-32.18181818181818,-46.21212121212121,0.12051436363636363,0.11857727272727273,0.0,0.002057060606060606,0.040851454545454545,1177.6363636363637,-0.48800690909090905,0.0,0.0,0.28214181818181816,9.368116181818182,7366.636363636364,7268.181818181818,7129.787878787879,7512.69696969697,7371.515151515152,7266.909090909091,7150.575757575758,7536.69696969697,0.32252566666666665,-1.0370027878787877,-1.5823478181818182,0.4619378484848485,0.7478971212121213,-0.12643690909090907,0.05856942424242424,-0.03966187878787879,-0.0006322727272727273,-0.11450666666666666,0.21901533333333334,0.13735854545454546,-0.002086,-0.020373878787878788,-0.0007967272727272727,-0.5506036666666666,-0.09795221212121212,-8.918264666666666,-0.10155506060606061,0.07063063636363635,-0.0006953636363636364,0.29661518181818186,-1.0703953636363637,-1.5710002424242424,0.04010154545454545,6116.181818181818,245.0909090909091,-24.333333333333332,198.66666666666666
