time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,pitch_sum,raw_divergence,color_count,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:01:18.987564,-4.573649666666666,-0.2570945757575758,0.18113136363636362,0.004568666666666667,0.01602248484848485,-0.10449027272727274,-0.04301957575757573,0.7888695151515152,-1.6296063636363638,0.06624475757575758,-0.022949636363636363,0.0014658181818181818,10.0,13.0,-28.0,-0.017616454545454543,-0.00019527272727272728,0.0,-0.3677977272727273,-0.07785718181818183,783.3333333333334,8489.181818181818,8257.878787878788,8616.242424242424,8187.666666666667,7689.212121212121,8293.727272727272,8560.454545454546,7600.121212121212,-0.07364966666666667,-0.5570945757575758,-0.5188686363636363,0.004568666666666667,0.01602248484848485,-0.10449027272727274,0.06624475757575758,-0.022949636363636363,0.0014658181818181818,0.14679,-0.056452,0.308249,0.036711,-0.017149,0.010456,-0.04737812121212127,-0.04936072727272727,-11.156930636363635,1.272638393939394,-0.12959436363636365,0.006318030303030306,-0.068762,-0.555452,-0.53456,0.028035,7110.606060606061,-781.1515151515151,-88.60606060606061,-251.27272727272728,-0.18113136363636362
0 days 00:01:19.052564,-4.57015893939394,-0.25401154545454546,0.16784830303030307,0.016870424242424242,0.07199133333333332,-0.1537709090909091,0.09818836363636363,0.8563086666666666,-0.017636787878787887,0.07690463636363637,-0.03670890909090909,0.006002545454545455,10.0,13.151515151515152,-27.848484848484848,-0.025444212121212118,0.00040800000000000005,0.0,-0.982844303030303,-0.10295718181818182,779.7575757575758,8022.757575757576,7430.212121212121,8088.545454545455,7675.424242424242,8235.757575757576,7138.181818181818,8092.30303030303,7630.909090909091,-0.0701589393939394,-0.5540115454545455,-0.5321516969696969,0.016870424242424242,0.07199133333333332,-0.1537709090909091,0.07690463636363637,-0.03670890909090909,0.006002545454545455,0.14519127272727272,-0.05520836363636364,0.308402,0.036710181818181815,-0.017141636363636362,0.010463363636363637,-0.009913515151515177,0.020714939393939372,-9.557972242424244,-0.3322162121212121,-0.3626006363636364,0.04640884848484849,-0.06343727272727273,-0.5546043636363636,-0.5451071818181819,0.05140145454545454,6741.363636363636,317.6060606060606,-174.33333333333334,-1100.4848484848485,-0.16784830303030307
0 days 00:01:19.117564,-4.567030696969697,-0.247823606060606,0.15583775757575757,0.04872090909090909,0.11517939393939394,-0.16568272727272726,0.47347433333333333,0.5262662121212122,-0.15481103030303026,0.05389390909090909,-0.068423,0.0022784242424242424,10.0,14.0,-27.0,-0.009213,0.005773,0.0,-2.342915393939394,0.037619,784.0,8158.363636363636,7473.424242424242,7886.121212121212,7533.090909090909,8286.242424242424,7514.787878787879,7782.69696969697,7650.090909090909,-0.06703069696969696,-0.547823606060606,-0.5441622424242424,0.04872090909090909,0.11517939393939394,-0.16568272727272726,0.05389390909090909,-0.068423,0.0022784242424242424,0.1447949393939394,-0.054451545454545454,0.3084702424242424,0.036709848484848484,-0.017138484848484847,0.010465303030303031,0.03956554545454544,-0.08244551515151516,-9.680723242424243,-0.4227701212121212,-0.5375162727272726,0.0280539696969697,-0.06116187878787879,-0.5528437272727273,-0.5510120606060607,0.061490060606060604,6789.575757575758,318.93939393939394,183.78787878787878,-638.2424242424242,-0.15583775757575757
0 days 00:01:19.182564,-4.559412676470588,-0.23902838235294127,0.13949532352941174,0.09535923529411765,0.14195979411764706,-0.19003438235294118,0.6807709705882353,0.3633283235294118,-0.44709458823529413,0.03256029411764706,-0.09465326470588235,0.0016611764705882354,10.0,16.823529411764707,-25.11764705882353,-0.014615205882352942,0.016335794117647056,0.0,-4.776706647058823,-0.02418314705882353,780.2352941176471,8184.529411764706,7601.382352941177,7899.941176470588,7612.382352941177,8246.117647058823,7636.294117647059,7904.558823529412,7708.088235294118,-0.05941267647058823,-0.5390283823529413,-0.5605046764705882,0.09535923529411765,0.14195979411764706,-0.19003438235294118,0.03256029411764706,-0.09465326470588235,0.0016611764705882354,0.144565,-0.051761,0.308662,0.036709,-0.01713,0.010467,-0.027573617647058783,-0.03518502941176471,-9.976533794117648,-0.2820325882352941,-0.28042420588235295,0.019452235294117645,-0.055046,-0.544039,-0.570954,0.088908,6881.794117647059,206.41176470588235,134.64705882352942,-569.1764705882352,-0.13949532352941174
0 days 00:01:19.247564,-4.54931303030303,-0.22917848484848485,0.12344321212121201,0.15965412121212122,0.15595239393939395,-0.21953009090909092,0.4599738181818182,0.05435321212121212,-0.010601454545454577,0.014124818181818183,-0.10313109090909091,0.001965787878787879,10.0,21.545454545454547,-25.757575757575758,-0.015138,0.017358,0.0,-7.756743090909091,-0.030164,769.3939393939394,8302.39393939394,7621.818181818182,7829.030303030303,7702.121212121212,8308.484848484848,7681.484848484848,7871.454545454545,7695.969696969697,-0.0493130303030303,-0.5291784848484848,-0.576556787878788,0.15965412121212122,0.15595239393939395,-0.21953009090909092,0.014124818181818183,-0.10313109090909091,0.001965787878787879,0.14441251515151515,-0.049806,0.30877790909090913,0.036709,-0.017124333333333335,0.010469575757575759,-0.299834303030303,-0.14311075757575756,-9.513997363636364,-0.1119569393939394,0.024754484848484852,0.006399424242424243,-0.047145121212121215,-0.536201484848485,-0.5838173333333333,0.09231933333333334,6903.727272727273,225.4848484848485,210.78787878787878,-566.5454545454545,-0.12344321212121201
0 days 00:01:19.312564,-4.536026393939394,-0.21891984848484852,0.10691315151515146,0.19428851515151513,0.15846036363636365,-0.21393496969696968,0.5977728181818183,0.035625151515151506,-0.14709603030303037,0.005693151515151516,-0.09205266666666667,0.0022050606060606062,10.0,23.96969696969697,-26.242424242424242,-0.004295000000000001,0.02447021212121212,0.0,-10.648069181818181,0.011358939393939397,771.3333333333334,8269.484848484848,7568.454545454545,7883.727272727273,7829.939393939394,8355.939393939394,7577.757575757576,7920.0,7919.727272727273,-0.03602639393939394,-0.5189198484848485,-0.5930868484848485,0.19428851515151513,0.15846036363636365,-0.21393496969696968,0.005693151515151516,-0.09205266666666667,0.0022050606060606062,0.144269,-0.047966,0.308887,0.036709,-0.017119,0.010472,-0.06797466666666664,-0.06871454545454544,-9.665542121212122,-0.020737181818181818,0.21755148484848483,0.010054121212121212,-0.039709,-0.528825,-0.595924,0.09553,6980.090909090909,388.3333333333333,46.93939393939394,-549.5454545454545,-0.10691315151515146
0 days 00:01:19.377564,-4.518853454545455,-0.2089215454545455,0.08772845454545453,0.23544751515151516,0.16019881818181816,-0.24221375757575758,0.29893542424242425,0.113408,-0.6235154242424243,0.01798778787878788,-0.07760833333333332,0.001955,10.0,26.939393939393938,-27.0,0.035979,0.050887,0.0,-13.067289333333333,0.165587,788.1818181818181,8485.39393939394,7679.787878787879,8089.909090909091,8129.939393939394,8412.727272727272,7795.424242424242,8208.181818181818,8076.454545454545,-0.018853454545454548,-0.5089215454545455,-0.6122715454545454,0.23544751515151516,0.16019881818181816,-0.24221375757575758,0.01798778787878788,-0.07760833333333332,0.001955,0.14498736363636364,-0.04512854545454546,0.3090800909090909,0.036709818181818184,-0.017110000000000004,0.010480999999999999,-0.24763254545454547,-0.12316530303030303,-10.123993757575757,0.5435458181818181,0.19636315151515152,-0.0024931818181818176,-0.018748818181818182,-0.5155655454545455,-0.621515909090909,0.06856845454545454,7233.909090909091,242.3939393939394,-38.18181818181818,-528.8181818181819,-0.08772845454545453
0 days 00:01:19.442564,-4.500971794117647,-0.1980872647058824,0.06769347058823516,0.25504270588235295,0.17775564705882352,-0.2967140882352941,-0.1341265000000001,0.4356365,-0.3573314411764706,0.0448244705882353,-0.0677125588235294,0.0026540294117647057,10.0,24.264705882352942,-26.852941176470587,0.038852117647058815,0.061031588235294115,0.0,-15.0524865,0.04541247058823529,795.0294117647059,8078.823529411765,7586.970588235294,8031.441176470588,7766.323529411765,8033.735294117647,7429.85294117647,7901.941176470588,7643.911764705882,-0.0009717941176470589,-0.4980872647058824,-0.6323065294117648,0.25504270588235295,0.17775564705882352,-0.2967140882352941,0.0448244705882353,-0.0677125588235294,0.0026540294117647057,0.14529311764705882,-0.04396258823529412,0.3091704705882353,0.03671017647058823,-0.01710552941176471,0.010484764705882351,-0.5473345882352941,-0.06835941176470588,-9.84518605882353,0.20629164705882352,0.06756947058823531,0.03156588235294117,-0.008090470588235294,-0.5095138235294118,-0.6343751176470588,0.06034023529411764,6710.382352941177,172.58823529411765,-41.088235294117645,-608.4705882352941,-0.06769347058823516
0 days 00:01:19.507564,-4.479883424242424,-0.18573375757575755,0.042261393939393876,0.26850848484848483,0.21365857575757577,-0.3045054242424242,0.37804090909090904,0.630956393939394,-0.32001487878787876,0.04999669696969697,-0.06368351515151516,0.0021687575757575756,10.0,20.0,-26.0,0.042138,0.06151600000000001,0.0,-16.845594696969698,0.051581,801.0,7821.757575757576,7400.878787878788,7906.090909090909,7494.060606060606,7862.393939393939,7346.424242424242,7831.121212121212,7572.484848484848,0.020116575757575757,-0.48573375757575754,-0.6577386060606061,0.26850848484848483,0.21365857575757577,-0.3045054242424242,0.04999669696969697,-0.06368351515151516,0.0021687575757575756,0.145975,-0.041464,0.309392,0.036711,-0.017094,0.010493,-0.005770636363636378,0.08330363636363637,-9.844726515151514,-0.10517278787878788,0.044366969696969696,0.01913178787878788,0.019912,-0.495023,-0.667845,0.049902,6570.242424242424,128.42424242424244,-97.18181818181819,-546.7878787878788,-0.042261393939393876
0 days 00:01:19.572564,-4.457913818181818,-0.17190727272727274,0.01780203030303018,0.29659906060606056,0.23338430303030303,-0.3154504848484848,0.041452303030303055,0.09167400000000002,0.14073633333333335,0.037856545454545455,-0.06136757575757575,0.0021763030303030306,10.0,18.09090909090909,-25.363636363636363,0.03761860606060606,0.06808387878787879,0.0,-18.469118666666667,0.025885242424242425,801.6363636363636,7884.242424242424,7252.272727272727,7851.848484848485,7565.575757575758,7899.575757575758,7325.151515151515,7863.0,7569.545454545455,0.042086181818181814,-0.47190727272727273,-0.6821979696969698,0.29659906060606056,0.23338430303030303,-0.3154504848484848,0.037856545454545455,-0.06136757575757575,0.0021763030303030306,0.14735863636363636,-0.03947006060606061,0.30956351515151515,0.036714030303030304,-0.017083090909090912,0.010502090909090909,-0.2727864545454546,-0.2988281212121212,-9.346827606060605,-0.10543175757575758,0.010364848484848484,-0.007649727272727273,0.042092,-0.4837320909090909,-0.6918292424242425,0.05263290909090909,6586.121212121212,140.15151515151516,-103.75757575757575,-612.5757575757576,-0.01780203030303018
