time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,att_phi,att_theta,att_psi,distance_est,centroid_x,centroid_y,divergence,true_divergence,divergence_sp,pitch_sum,raw_divergence,color_count,rpm_obs_1,rpm_obs_2,rpm_obs_3,rpm_obs_4,rpm_ref_1,rpm_ref_2,rpm_ref_3,rpm_ref_4,ekf_X1,ekf_X2,ekf_X3,ekf_X4,ekf_X5,ekf_X6,ekf_X7,ekf_X8,ekf_X9,ekf_X10,ekf_X11,ekf_X12,ekf_X13,ekf_X14,ekf_X15,ekf_U1,ekf_U2,ekf_U3,ekf_U4,ekf_U5,ekf_U6,ekf_Z1,ekf_Z2,ekf_Z3,ekf_Z4,cmd_thrust,cmd_roll,cmd_pitch,cmd_yaw,pos_z_inverted
0 days 00:01:09.360867,-5.982200727272727,-1.8732897272727274,-0.04038463636363643,0.3888222121212121,0.7557331212121212,-0.4015847878787879,0.13467748484848482,0.7171322121212121,0.09479933333333336,0.0843459090909091,-0.03949066666666667,-0.04486784848484848,10.0,16.0,-71.0,0.038728,0.059488,0.0,-12.690390787878787,0.397128,338.0,7900.090909090909,7424.787878787879,7677.393939393939,7726.969696969697,7876.787878787879,7469.060606060606,7664.848484848485,7782.333333333333,-1.9822007272727271,-1.8732897272727274,-0.7403846363636364,0.3888222121212121,0.7557331212121212,-0.4015847878787879,0.0843459090909091,-0.03949066666666667,-0.04486784848484848,0.111019,-0.042974,0.173274,0.033073,-0.01923,0.019393,0.01529942424242424,-0.114968,-9.56983896969697,-0.18475521212121213,0.01953860606060606,0.01913921212121212,-1.9989239999999997,-1.896691,-0.714193,0.07169,6634.0,262.1818181818182,-50.57575757575758,-204.87878787878788,0.04038463636363643
0 days 00:01:09.425867,-5.957206545454546,-1.8229405757575756,-0.0641104545454545,0.3984531515151515,0.7942688181818182,-0.37499390909090907,-0.2417689696969697,0.5601317575757576,0.8475986666666667,0.07598563636363637,-0.037720333333333335,-0.044317636363636365,10.0,14.424242424242424,-71.0,0.06328557575757575,0.06352587878787878,0.0,-13.285200272727273,0.41242799999999996,353.75757575757575,7937.181818181818,7319.636363636364,7557.363636363636,7814.151515151515,7924.909090909091,7360.757575757576,7584.181818181818,7815.939393939394,-1.9572065454545455,-1.8229405757575756,-0.7641104545454545,0.3984531515151515,0.7942688181818182,-0.37499390909090907,0.07598563636363637,-0.037720333333333335,-0.044317636363636365,0.10985615151515152,-0.04359,0.17321503030303032,0.033071303030303034,-0.01923169696969697,0.019393848484848486,-0.31877378787878785,-0.14882227272727272,-8.797940333333333,0.0997129393939394,-0.0014129999999999976,0.012184878787878788,-1.9815915757575757,-1.8621623333333333,-0.7305072424242424,0.07209939393939394,6596.121212121212,397.27272727272725,-57.09090909090909,-234.6060606060606,0.0641104545454545
0 days 00:01:09.490867,-5.932077030303031,-1.7700639090909092,-0.0849129393939394,0.41063821212121215,0.829655909090909,-0.33826175757575755,0.27317351515151517,0.44975987878787876,0.4393010909090909,0.09057660606060607,-0.03671618181818182,-0.04438824242424243,10.0,11.696969696969697,-70.42424242424242,0.071144,0.064818,0.0,-13.848105,0.417324,356.8484848484849,7798.30303030303,7416.454545454545,7593.30303030303,7764.181818181818,7813.030303030303,7446.030303030303,7591.666666666667,7756.121212121212,-1.9320770303030304,-1.7700639090909092,-0.7849129393939394,0.41063821212121215,0.829655909090909,-0.33826175757575755,0.09057660606060607,-0.03671618181818182,-0.04438824242424243,0.108278,-0.044426,0.173135,0.033069,-0.019234,0.019395,0.20430878787878784,-0.3988518181818182,-9.208215,0.28673954545454544,-0.02294930303030303,0.035467000000000005,-1.9580689999999998,-1.815302,-0.752648,0.072655,6568.333333333333,265.3030303030303,-44.333333333333336,-143.0909090909091,0.0849129393939394
0 days 00:01:09.555867,-5.904534029411765,-1.7134933823529412,-0.10334832352941181,0.4403450882352941,0.8705211764705882,-0.2908866470588235,0.13749329411764707,0.6825552647058823,0.8510528235294118,0.10467735294117647,-0.03632702941176471,-0.04372823529411765,10.0,9.235294117647058,-69.23529411764706,0.05659258823529412,0.06733764705882352,0.0,-14.384708264705882,0.15396635294117647,346.8235294117647,7773.382352941177,7389.35294117647,7628.0,7658.264705882353,7715.470588235294,7442.029411764706,7659.823529411765,7572.794117647059,-1.904534029411765,-1.7134933823529412,-0.8033483235294118,0.4403450882352941,0.8705211764705882,-0.2908866470588235,0.10467735294117647,-0.03632702941176471,-0.04372823529411765,0.10546858823529412,-0.045869529411764705,0.1730335294117647,0.03306547058823529,-0.019234882352941175,0.019399411764705884,0.0563821176470588,-0.2647633529411765,-8.811868088235295,0.20087026470588235,-0.020256470588235292,0.022381882352941175,-1.9210375294117645,-1.7416996470588235,-0.7829003529411764,0.07089558823529411,6491.764705882353,92.94117647058823,-37.470588235294116,-254.64705882352942,0.10334832352941181
0 days 00:01:09.620867,-5.875176212121212,-1.6545868484848485,-0.12025536363636369,0.4614188181818182,0.9196084848484848,-0.25440278787878784,0.3659142121212121,0.6183498484848485,0.2018859696969697,0.09585478787878787,-0.03543578787878788,-0.04281448484848485,10.0,8.0,-68.0,0.029915,0.071957,0.0,-14.94720203030303,-0.328856,332.0,7699.212121212121,7224.636363636364,7540.333333333333,7510.969696969697,7818.272727272727,7152.969696969697,7515.545454545455,7569.424242424242,-1.875176212121212,-1.6545868484848485,-0.8202553636363636,0.4614188181818182,0.9196084848484848,-0.25440278787878784,0.09585478787878787,-0.03543578787878788,-0.04281448484848485,0.10440018181818182,-0.046366363636363636,0.17300172727272728,0.03306418181818182,-0.019235272727272726,0.01940109090909091,0.2735854545454546,-0.2914003333333333,-9.461440484848485,-0.35074127272727273,-0.003373575757575757,0.025442454545454546,-1.903122818181818,-1.7061863636363637,-0.7955742727272728,0.0696759090909091,6374.0,358.969696969697,-56.72727272727273,-431.6363636363636,0.12025536363636369
0 days 00:01:09.685867,-5.844878333333334,-1.5935775454545456,-0.134907393939394,0.47737251515151513,0.9533972121212121,-0.22757545454545455,-0.2607922727272728,0.47822157575757573,0.5480189999999999,0.07489366666666666,-0.03453333333333333,-0.043868696969696974,10.0,8.878787878787879,-65.36363636363636,0.06689451515151515,0.07816027272727273,0.0,-15.442863969696969,0.314949696969697,366.27272727272725,7873.939393939394,7323.272727272727,7588.969696969697,7679.151515151515,7915.787878787879,7401.333333333333,7624.272727272727,7788.121212121212,-1.8448783333333334,-1.5935775454545456,-0.834907393939394,0.47737251515151513,0.9533972121212121,-0.22757545454545455,0.07489366666666666,-0.03453333333333333,-0.043868696969696974,0.10255,-0.047178,0.172953,0.033062,-0.019236,0.019404,-0.3197206363636364,-0.22552675757575757,-9.093128545454546,-0.284290696969697,-0.0015461212121212092,0.01745969696969697,-1.868517,-1.637654,-0.818615,0.067049,6611.575757575758,338.6363636363636,-47.57575757575758,-247.54545454545453,0.134907393939394
0 days 00:01:09.750867,-5.814128272727273,-1.5305804545454544,-0.1482933333333334,0.48754490909090914,0.9813569393939394,-0.19991154545454545,0.06429375757575757,0.2978298181818182,0.7798865757575758,0.058537,-0.031693484848484846,-0.043854636363636366,10.0,7.666666666666667,-63.666666666666664,0.076025,0.07997881818181818,0.0,-15.911368909090907,0.226082,375.6666666666667,7935.878787878788,7312.242424242424,7610.909090909091,7895.151515151515,7880.181818181818,7314.484848484848,7573.454545454545,7854.363636363636,-1.8141282727272727,-1.5305804545454544,-0.8482933333333333,0.48754490909090914,0.9813569393939394,-0.19991154545454545,0.058537,-0.031693484848484846,-0.043854636363636366,0.10123218181818182,-0.04771109090909091,0.17292245454545455,0.033060545454545454,-0.019236727272727273,0.01940690909090909,0.03299593939393941,-0.23484848484848486,-8.863991545454546,-0.09835169696969696,0.017141727272727274,0.012998666666666667,-1.8342311818181818,-1.5681936363636364,-0.8361924545454545,0.05361263636363636,6573.818181818182,422.6060606060606,-116.39393939393939,-201.03030303030303,0.1482933333333334
0 days 00:01:09.815867,-5.781998529411765,-1.4653669999999999,-0.15981394117647063,0.4931385,1.006159911764706,-0.16462382352941174,-0.24163005882352942,0.321552,0.15496479411764708,0.05761944117647059,-0.030342705882352942,-0.043540676470588235,10.0,6.0588235294117645,-62.529411764705884,0.06614752941176472,0.08149323529411764,0.0,-16.241692588235292,-0.008902382352941175,373.29411764705884,7825.588235294118,7262.676470588235,7527.088235294118,7851.411764705882,7818.764705882353,7285.911764705882,7550.558823529412,7831.117647058823,-1.7819985294117646,-1.4653669999999999,-0.8598139411764706,0.4931385,1.006159911764706,-0.16462382352941174,0.05761944117647059,-0.030342705882352942,-0.043540676470588235,0.10057117647058822,-0.04789064705882353,0.17291311764705886,0.033059882352941175,-0.019237117647058825,0.01940858823529412,-0.23986097058823527,-0.2470128529411765,-9.482393029411766,0.13778864705882354,-0.009614794117647058,0.020471911764705884,-1.815192705882353,-1.5299002352941176,-0.8456589411764706,0.04847470588235294,6525.794117647059,406.1470588235294,-138.23529411764707,-178.14705882352942,0.15981394117647063
0 days 00:01:09.880867,-5.749621727272727,-1.398555696969697,-0.1707009696969698,0.4956052121212121,1.0330222424242423,-0.14194612121212122,-0.22778390909090912,0.45550118181818183,0.47982093939393944,0.06850039393939394,-0.03196987878787878,-0.04359972727272727,10.0,5.0,-62.0,0.051807,0.082897,0.0,-16.533205575757574,-0.159013,368.0,7830.30303030303,7322.69696969697,7533.545454545455,7798.848484848485,7787.878787878788,7384.818181818182,7553.878787878788,7751.787878787879,-1.7496217272727272,-1.398555696969697,-0.8707009696969698,0.4956052121212121,1.0330222424242423,-0.14194612121212122,0.06850039393939394,-0.03196987878787878,-0.04359972727272727,0.09932,-0.047738,0.172929,0.033059,-0.019238,0.019413,-0.2257930303030303,-0.2013197878787879,-9.16533503030303,0.2775953333333333,-0.06591054545454546,0.015883939393939395,-1.768833,-1.438057,-0.867221,0.04773,6523.0,300.030303030303,-66.39393939393939,-145.0,0.1707009696969698
0 days 00:01:09.945867,-5.717170060606061,-1.3314245454545455,-0.1801060909090909,0.5050069696969697,1.056761303030303,-0.10498169696969696,0.07095290909090908,0.30728918181818177,0.6149556969696969,0.07738315151515152,-0.03297787878787879,-0.043213272727272725,10.0,3.0606060606060606,-60.06060606060606,0.07224445454545454,0.08482839393939394,0.0,-16.790242484848484,0.22339924242424244,383.5151515151515,7732.030303030303,7355.060606060606,7568.363636363636,7762.030303030303,7773.515151515152,7327.272727272727,7555.69696969697,7760.878787878788,-1.7171700606060607,-1.3314245454545455,-0.8801060909090909,0.5050069696969697,1.056761303030303,-0.10498169696969696,0.07738315151515152,-0.03297787878787879,-0.043213272727272725,0.09869760606060607,-0.046826,0.17298024242424243,0.033060151515151515,-0.019238,0.01941587878787879,0.07747393939393941,-0.40095287878787883,-9.020892606060606,0.006858121212121213,-0.030783909090909087,0.036044,-1.7392891515151514,-1.3795853636363635,-0.8798888181818182,0.05803087878787879,6501.393939393939,325.3030303030303,-107.66666666666667,-170.1818181818182,0.1801060909090909
0 days 00:01:10.010867,-5.683545176470588,-1.2615995294117648,-0.18722611764705888,0.5120002941176471,1.0824542647058824,-0.08490832352941177,-0.20605773529411764,0.29253155882352944,0.2498606764705882,0.07195882352941177,-0.033126588235294116,-0.043307235294117646,10.0,3.0,-57.705882352941174,0.07499388235294117,0.08623755882352942,0.0,-17.13327829411765,0.13256438235294118,388.5882352941176,7763.794117647059,7360.205882352941,7596.735294117647,7758.323529411765,7760.882352941177,7379.235294117647,7617.029411764706,7804.323529411765,-1.6835451764705882,-1.2615995294117648,-0.8872261176470588,0.5120002941176471,1.0824542647058824,-0.08490832352941177,0.07195882352941177,-0.033126588235294116,-0.043307235294117646,0.098239,-0.046154,0.173018,0.033061,-0.019238,0.019418,-0.22532744117647058,-0.40165449999999997,-9.382209352941176,-0.1307300294117647,0.02058682352941176,0.02160644117647059,-1.71752,-1.336501,-0.889223,0.065621,6552.205882352941,284.02941176470586,-140.47058823529412,-137.38235294117646,0.18722611764705888
0 days 00:01:10.075867,-5.648530909090909,-1.1915300606060606,-0.1965176363636364,0.5238271818181819,1.0903445757575758,-0.08126806060606061,-0.005164121212121222,0.004871666666666634,0.09117993939393944,0.05733106060606061,-0.030499818181818183,-0.04284045454545454,10.0,3.5757575757575757,-55.27272727272727,0.0763740909090909,0.08870454545454545,0.0,-17.444102242424243,0.09022763636363636,393.45454545454544,7827.606060606061,7332.909090909091,7637.090909090909,7879.787878787879,7831.363636363636,7344.69696969697,7642.757575757576,7865.121212121212,-1.648530909090909,-1.1915300606060606,-0.8965176363636363,0.5238271818181819,1.0903445757575758,-0.08126806060606061,0.05733106060606061,-0.030499818181818183,-0.04284045454545454,0.09755730303030302,-0.04312757575757576,0.17317024242424242,0.03306487878787878,-0.019235090909090907,0.019421878787878787,0.009854454545454538,-0.5317530606060606,-9.533942909090909,-0.1772979393939394,0.011511575757575755,0.020877666666666666,-1.6624276363636363,-1.2289305757575757,-0.9068472424242425,0.05673857575757575,6595.545454545455,353.8787878787879,-165.75757575757575,-186.66666666666666,0.1965176363636364
0 days 00:01:10.140867,-5.614002848484848,-1.1214346969696969,-0.20252324242424247,0.5308617575757576,1.101307121212121,-0.06112639393939393,-0.1618397878787879,0.1950892424242424,0.08039633333333333,0.04575793939393939,-0.03042263636363636,-0.043011121212121216,10.0,3.878787878787879,-53.878787878787875,0.07822981818181818,0.09046315151515151,0.0,-17.725605333333334,0.10134130303030302,397.93939393939394,7842.575757575758,7375.515151515152,7657.636363636364,7903.909090909091,7838.727272727273,7359.090909090909,7625.757575757576,7905.515151515152,-1.6140028484848483,-1.1214346969696969,-0.9025232424242424,0.5308617575757576,1.101307121212121,-0.06112639393939393,0.04575793939393939,-0.03042263636363636,-0.043011121212121216,0.09745054545454546,-0.04171057575757576,0.17323439393939394,0.03306651515151515,-0.019233787878787878,0.01942290909090909,-0.15044984848484855,-0.23526281818181818,-9.56001418181818,-0.12323915151515152,-0.006798969696969694,0.017001121212121214,-1.6428005454545453,-1.1908817272727272,-0.9117946666666668,0.05368039393939394,6611.484848484848,379.030303030303,-166.5151515151515,-141.0909090909091,0.20252324242424247
0 days 00:01:10.205867,-5.57813003030303,-1.0514383636363636,-0.20977696969696968,0.5464238181818182,1.108888,-0.05673863636363636,0.0676393636363636,-0.0026874242424242386,0.25925096969696965,0.04080263636363636,-0.03198860606060606,-0.04310093939393939,10.0,2.0,-52.0,0.114544,0.093284,0.0,-17.90600024242424,0.477095,428.0,7772.090909090909,7339.0,7491.484848484848,7806.090909090909,7769.0,7324.606060606061,7457.818181818182,7768.363636363636,-1.5781300303030303,-1.0514383636363636,-0.9097769696969696,0.5464238181818182,1.108888,-0.05673863636363636,0.04080263636363636,-0.03198860606060606,-0.04310093939393939,0.097254,-0.038669,0.173371,0.03307,-0.019231,0.019425,0.1018288787878788,-0.3522727272727273,-9.372898939393938,0.006651,-0.061752848484848494,0.02858669696969697,-1.601618,-1.111101,-0.921907,0.047285,6467.0,376.6969696969697,-66.15151515151516,-94.21212121212122,0.20977696969696968
0 days 00:01:10.270867,-5.540665470588236,-0.9804378235294117,-0.21669594117647062,0.5600975294117647,1.1092399117647058,-0.049124941176470587,-0.15863164705882352,0.04323676470588238,0.2155997941176471,0.042354147058823524,-0.03157435294117647,-0.04301814705882353,10.0,0.29411764705882354,-49.44117647058823,0.10522329411764707,0.09721717647058824,0.0,-18.152195970588235,0.11238347058823528,430.55882352941177,7685.0,7302.794117647059,7539.441176470588,7776.35294117647,7688.970588235294,7349.794117647059,7538.323529411765,7784.705882352941,-1.5406654705882354,-0.9804378235294117,-0.9166959411764706,0.5600975294117647,1.1092399117647058,-0.049124941176470587,0.042354147058823524,-0.03157435294117647,-0.04301814705882353,0.09713929411764706,-0.03491605882352941,0.17352982352941176,0.03307514705882353,-0.019227323529411765,0.019425,-0.13548373529411767,-0.331456794117647,-9.415986911764705,0.07322073529411764,-0.01494279411764706,0.016659029411764704,-1.5594569705882353,-1.0307774705882353,-0.9306187647058825,0.04714529411764706,6481.823529411765,292.1470588235294,-141.91176470588235,-65.67647058823529,0.21669594117647062
